anon_sname,age_year,birth,start_date,end_date,statdate,avg_resid_log_gc,avg_resid_log_e,avg_resid_log_p,avg_resid_log_th,avg_log_trichuris_resid,avg_richness_resid,avg_log_cycling_resid,avg_preg_resid,any_misc,any_off_survive,sci_f_dir_resid,sci_f_rec_resid,sci_f_resid,sci_m_dir_resid,sci_m_rec_resid,agi_f_dir_resid,agi_f_rec_resid,agi_f_resid,agi_m_rec_resid,agi_m_resid,dsi_f_resid,recip_f_resid,recip_m_resid,not_bonded_m_resid,not_bonded_f_resid,strongly_bonded_f_resid,weakly_bonded_f_resid,total_grooming_partners_f_resid,total_grooming_partners_resid,eigen_resid,avg_mom_rel_rank,rank_rel_any_daughter,cat_abs_active_rank_change,per_groom_resid,per_be_groomed_infant_resid,per_kc_dorsal_resid,per_kc_ventral_resid,per_kc_support_resid,per_kc_away_none_resid,per_ks_suckle_resid,per_no_neighbors_resid,ni_per_groom_resid,ni_per_other_soc_resid,ni_per_rest_resid,ni_per_forage_resid,ni_per_no_neighbors_resid,major_health_event_cat,limp_cat,puncture_cat
34,9,1984-12-16,1993-12-16,1994-12-15,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,10,1984-12-16,1994-12-16,1995-12-15,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,11,1984-12-16,1995-12-16,1996-12-15,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,12,1984-12-16,1996-12-16,1997-12-15,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,17,1984-12-16,2001-12-16,2002-12-15,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,4,1997-12-02,2001-12-02,2002-12-01,2003-03-15,-0.24773339048491375,-0.5006184950094882,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,0.6422275103041512,-0.49296444793916777,0.08279377522192394,0.42977613055560415,0.21775461495029375,-0.04447000258057077,-0.2705792780690661,-0.4152737239960429,0.3038797898258359,0.21607129141901246,0.10572278760247089,-0.07273562622755414,0.06971131276846365,-5.285373144991672,-2.0086936542770566,-0.19069233014318776,0.9937991742734624,1.0924382599667837,1.5030791400143677,0.15607772923282254,below_moms_rank,NA,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
35,5,1997-12-02,2002-12-02,2003-12-01,2003-03-15,-0.5304839468565543,-0.4926155066887077,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,0.013971237850951723,0.10952442970897347,0.02391652147313672,0.5327235515282117,-0.28995828796951495,-0.25796358091123706,-1.4182831381129328,-1.470351118840884,0.36029196145795767,0.195002055645468,-0.5781407201428164,-0.09654515003707786,-0.1802886872315364,-2.9234587684643234,2.930725180432022,-0.24000715511977333,-3.0959051381240936,-4.039253637491289,-6.714237593551907,0.3451109011097486,below_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,4,2004-12-12,2008-12-12,2009-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,1.266157114433975,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,below_moms_rank,no_alive_daughter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,5,2004-12-12,2009-12-12,2010-12-11,2018-07-21,0.12070784924047215,0.07575142521878427,0.2123875593525099,0.16533578563910586,NA,NA,NA,NA,no_preg,no_off_birth,0.7106516362304105,-1.1399741335886433,-0.19354988222346595,0.6830688357456909,0.24554110648511737,-0.265686046165037,0.24296080990552132,-0.021732380109908744,0.7210909906291363,0.7383027142024358,0.04828349696119494,-0.2949578484497763,0.07897057202772284,1.0068263142166707,-2.8134271822638866,3.5393995974370362,-2.4971671438359717,1.3716670473935295,3.590369183754543,-0.21704705306307182,below_moms_rank,no_alive_daughter,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,-0.004927011239136532,-7.084372959432376e-4,0.03550593811540326,-0.17486389109741424,-0.08767548835554478,0,0,0
36,6,2004-12-12,2010-12-12,2011-12-11,2018-07-21,-0.2831341248797145,0.22238760018817802,-0.08476000044574164,0.16381773703185987,0.29764338590355865,0.6646633907087365,NA,2.0899528852449976,successful_preg,off_survived,-0.2709938224733038,0.5600240984756341,0.13990102868965687,-0.5653461480948918,-0.8460168040151167,-0.03788795756195933,0.30439042660392246,0.18551657365290825,0.017814833337306935,0.025844061856809764,-0.21990405444646077,0.019642539865048825,-0.1460120008380764,1.6457567117575636,5.368359708989365,-0.6949581557862681,-1.8116362440802685,-2.6796196790497575,-3.190136573731383,-0.4368756110954596,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,7,2004-12-12,2011-12-12,2012-12-11,2018-07-21,-0.22284542496638057,-0.5905456753963486,-0.7164129551561119,-0.0558730998296606,1.2880176240044885,1.5274595556870374,0.4101319797668328,NA,successful_preg,no_off_birth,-1.1721190358767548,0.12923650918042803,-0.6188937274895945,-0.08433083528813351,-0.2750391553049248,0.11542737440857491,0.042222503258839,0.15965582508985282,-1.9230597266939213,-1.5875086535417555,-0.46294809065823206,0.025594920817429756,0.24287688805081253,-0.10632026146453022,-1.3350471183095456,0.1793390324990014,0.9597086953641489,0.9846994826143547,2.417236757679003,-0.4001569512035938,below_moms_rank,focal_above_daughters_rank,no_change,-0.020587156437977,-3.8057907364130925e-5,-0.018001116679712797,-0.10046838464390795,-0.13042147652650138,0.08134900130406064,-0.14148200705415243,-0.004602467347619266,NA,NA,NA,NA,NA,0,0,0
36,8,2004-12-12,2012-12-12,2013-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,9,2004-12-12,2013-12-12,2014-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,successful_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,10,2004-12-12,2014-12-12,2015-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,11,2004-12-12,2015-12-12,2016-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
36,12,2004-12-12,2016-12-12,2017-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,successful_preg,off_died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,13,2004-12-12,2017-12-12,2018-12-11,2018-07-21,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
37,4,1992-02-22,1996-02-22,1997-02-21,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,5,1992-02-22,1997-02-22,1998-02-21,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,10,1992-02-22,2002-02-22,2003-02-21,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,4,1993-07-14,1997-07-14,1998-07-13,2002-12-29,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,8,1993-07-14,2001-07-14,2002-07-13,2002-12-29,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,4,2003-11-18,2007-11-18,2008-11-17,2021-09-27,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
39,5,2003-11-18,2008-11-18,2009-11-17,2021-09-27,0.02043397546634947,0.06960851705979836,-0.8214408718023215,0.12357120141414486,NA,NA,1.483880598278846,NA,no_preg,no_off_birth,0.6617062484246521,-0.4355511668886756,0.035485381764605785,0.5537973575943427,0.5094514255555539,0.3989400801797316,-0.415070073930673,0.05901781609805204,0.23091471183967616,0.282886767566564,-0.1483724428488954,-0.07009012358205136,0.06213555519270608,2.3424121830006346,-0.8362542812622209,2.5848361110786318,-1.4145175305422697,0.49300217730998597,2.1146386637963843,0.46391945490238645,above_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
39,6,2003-11-18,2009-11-18,2010-11-17,2021-09-27,0.1343076529920051,0.18704424724012525,-0.007573071674215726,-0.09989302457220273,NA,NA,NA,5.592716765313725,successful_preg,off_died,0.7013861729170764,0.48017572171816747,0.6607234510114514,0.6720897223499134,0.4056859502067797,0.19550256761682736,-0.6939097396692078,-0.3360884445844372,-1.3636735446190495,-1.3619978625332865,0.5841915250454729,0.05901040551847769,0.16693353499068586,1.8157092589549215,-1.7356363147460065,4.54301671147033,-5.490587566044217,0.38132630524535926,1.9118597719498744,-0.0709121115594863,above_moms_rank,no_alive_daughter,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,0.02007298876086347,-7.084372959432376e-4,0.06850593811540326,-0.1809860502628834,-0.016046061179268656,0,0,0
39,7,2003-11-18,2010-11-18,2011-11-17,2021-09-27,-0.36696889261987486,0.7986394703255248,-0.7226160486975415,NA,NA,NA,-0.7533666948545479,-1.9485594431733375,successful_preg,no_off_birth,-0.184173708647076,-0.6870095984987461,-0.5617079757602479,1.0082924606186638,-0.05243888063490061,0.10592511006803496,-0.20444909748599283,-0.06532321698928045,-0.02758264464319836,0.05491081866679985,-0.7123571604512977,-0.5318163325623386,-0.3137292959564171,-1.9594369788725832,3.6402751524473107,-0.20303090287827974,-3.575963036495306,-4.294611313411378,-1.5701096874465197,-0.2285508484839302,above_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
39,8,2003-11-18,2011-11-18,2012-11-17,2021-09-27,0.1426350633438508,0.043995822795417486,-0.47653435308848024,-0.09813050562170648,0.16253300702301732,0.9386893379396104,NA,NA,no_preg,off_survived,0.11891939338902684,0.7173708936905818,0.5446388705161791,-0.6844834082532577,-0.7875623398729009,0.3824494170359908,0.12468068325920861,0.5266610786623553,-1.275468050168528,-1.0745353928451231,0.6543173643629474,0.0038979531519470756,-0.09617091609975748,5.668645733029901,-5.5843378686998175,3.7865250573934697,2.4050391184769504,6.677498586408932,5.687956643560673,-0.12423765136083872,above_moms_rank,focal_above_daughters_rank,active_fall,-0.016298176230904765,-2.7758687068497667e-5,-0.002337504524354647,0.07646703818214312,0.07496410527555014,-0.0921969994835965,0.15056355219567916,-0.11972679173164358,NA,NA,NA,NA,NA,0,0,0
39,9,2003-11-18,2012-11-18,2013-11-17,2021-09-27,0.01173920981510812,-0.02554756264977376,-0.5734474952378372,0.008103792260194531,-0.6282966663936782,0.8447744313730059,0.9635191053983023,NA,no_preg,no_off_birth,0.5835803884551509,0.1873144307537355,0.5009349593346615,0.7768940322705076,0.6168203100171574,0.36375228743252236,-0.3003480550783582,0.2204844639072898,0.9811969936713671,0.9765206201397392,-0.2904636522985132,0.35707255632655033,-0.19934551927436062,4.424980051133218,-0.8101457893453183,-1.2239745426837256,2.3859402084469297,0.6494601160833611,-0.21985414529966008,-0.17372997531539291,below_moms_rank,focal_above_daughters_rank,active_rise,0.005010532338102565,-2.7758687068497667e-5,-0.047686747354783524,-0.09553296181785687,-0.13903589472444988,0.1428030005164035,-0.20743644780432083,0.04356328816969157,0.05073089433044112,-0.0010881713093158977,-0.11278929246503673,0.07392064687806699,-0.15582039977119977,0,0,0
39,10,2003-11-18,2013-11-18,2014-11-17,2021-09-27,-0.07519628033812159,0.12775886408312953,-0.05426746733360466,0.2671955273608037,-0.5906989635978834,-0.6586718148955226,NA,6.740460055486608,successful_preg,off_survived,0.2570339674183665,0.2493719717256535,0.35705469068321066,0.17972627136553768,0.6619624732195032,-0.20891472571633196,-0.31116182764972766,-0.6126743421010469,0.47885750955792017,0.4626702518079148,-0.044317830979821116,-0.16991157065757673,-0.2183931383219797,4.428289426998299,-2.3326670917283394,-1.1552748469281156,2.5109058546315017,0.8329179970176259,0.935963252404779,-0.20068269795649457,below_moms_rank,focal_above_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,7.308943304411147e-4,-0.0010881713093158977,-0.04178929246503674,0.17867632854712878,0.13288771942852118,0,0,0
39,11,2003-11-18,2014-11-18,2015-11-17,2021-09-27,0.35310262052351343,0.2931485055226792,0.18268776176095594,0.08458997062194551,0.8840288726781069,0.5058882103566971,NA,NA,no_preg,no_off_birth,-0.14574039332484834,-0.552007141357835,-0.474013258513017,-0.9814971706233315,-0.6220497119824967,0.24468051130978907,-0.584317338897371,-0.34839941062150886,-0.527943279164609,-0.47115236053838555,-0.20108387207383005,0.06818366743766135,-0.48505980498864637,6.458973663672072,4.38003209506149,-0.07563788617658851,-3.3442334709356354,-3.954416897222753,-4.713432463310301,-0.212010317735581,below_moms_rank,focal_above_daughters_rank,no_change,-0.009606884799912094,-2.7758687068497667e-5,-0.011988261693925757,-0.07353296181785687,-0.08803589472444988,0.09180300051640355,-0.17843644780432083,0.08901069832648634,NA,NA,NA,NA,NA,0,0,0
39,12,2003-11-18,2015-11-18,2016-11-17,2021-09-27,0.5612848184052983,0.8782159916982973,0.5791530414723818,-0.06221627448748812,NA,NA,0.5184042376859974,5.008426548945749,successful_preg,no_off_birth,-1.5444168221634007,-1.0463309156758644,-1.4816785132458428,0.6481693249028987,1.6200067462954297,-0.25097144864299836,-1.0386970013324306,-1.0976518416779448,1.0390317572964682,0.9769835410512953,-0.7925322775210151,0.023739222993216957,0.1339878140589727,-2.917126927212669,5.214692797432518,-2.1763216734925797,-2.527378598492122,-5.22328612673342,-4.062916071634849,-0.18670104819596883,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
39,13,2003-11-18,2016-11-18,2017-11-17,2021-09-27,0.3377707274655348,-0.08154485459134257,-0.3666820377548416,-0.19976708343147168,NA,NA,NA,NA,no_preg,off_survived,-0.6598099313717656,0.49946569270355035,-0.025818622230087893,-0.8311715419675149,-0.4750583375914573,-0.25597963531912005,-0.4643565818498002,-0.8258609080529907,-1.0573959849607308,-1.0492872066982377,0.26018926437091916,0.023739222993216957,0.348273528344687,-2.245397221508359,1.08663232562618,1.0040769109389274,-1.5382099963564642,-0.2391873392699715,-2.0967316063655996,-0.18674459229384532,below_moms_rank,focal_below_daughters_rank,no_change,-0.010643821946401101,-2.7758687068497667e-5,0.0209878740604309,-0.02753296181785686,-0.004035894724449873,0.00780300051640348,0.057563552195679185,0.16368434584867247,NA,NA,NA,NA,NA,1,1,0
39,14,2003-11-18,2017-11-18,2018-11-17,2021-09-27,0.35332809551428723,0.5071538490197756,0.42042445553536423,-0.03521165603156762,2.0519448502482387,0.9287613530002408,0.925263074242765,NA,no_preg,no_off_birth,0.21482021192393322,-0.24062349036145447,-0.004479438530133224,-0.22764091317132976,-1.1724168687928054,-0.22368403821322397,-0.8355456390238137,-0.9825460723146768,-1.2991425613607857,-1.3215073465095335,0.1216339224595282,0.23670218595617987,-0.2628375827664241,-1.8098999217183582,-2.0380156382315207,0.9517831126771954,1.3666668998313982,1.6211656170337978,1.5288222015527175,-0.08604723632158402,below_moms_rank,focal_below_daughters_rank,active_rise,-0.016298176230904765,-2.7758687068497667e-5,-0.05733750452435465,-0.09553296181785687,-0.15203589472444987,0.1558030005164035,-0.18843644780432084,0.05933124655892641,NA,NA,NA,NA,NA,1,1,0
39,15,2003-11-18,2018-11-18,2019-11-17,2021-09-27,NA,NA,NA,NA,NA,NA,NA,2.4081784450742134,successful_preg,no_off_birth,0.7341216533694954,0.23201191286391387,0.5736868981864178,0.11554838526267294,-0.07634806456193971,-0.057251790002054395,-0.4820723903103503,-0.47819566610615144,-0.16164531773514806,-0.1697822998925938,0.3835483785014273,0.25000184925584323,0.18160686167802026,-0.21749761321830796,-4.434324371679953,2.8403597255312816,1.1639862995519419,4.323617014125487,3.9940014377541715,0.390035478898512,above_moms_rank,focal_below_daughters_rank,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,0.046730894330441114,-0.0010881713093158977,-0.009789292465036736,-0.004957193956463768,-0.16485856442726843,0,0,0
39,16,2003-11-18,2019-11-18,2020-11-17,2021-09-27,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_survived,-0.09468285525337419,-0.2750330892525802,-0.2289819430744664,-0.44545939317627226,-1.5843153838492647,-0.1574387797787612,-0.4744185470986529,-0.6601447048523575,-2.01839714079568,-1.9877487802237108,-0.4755386021814042,0.2348503341043281,-0.15172647165531306,-8.548776589904211,-8.47626261976079,0.7454138311362195,6.991278474354879,7.0700704387361135,5.707587627163559,-0.15661993920035505,at_moms_rank,focal_below_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
40,4,1993-09-20,1997-09-20,1998-09-19,2002-12-29,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,4,2007-09-13,2011-09-13,2012-09-12,2021-03-19,-0.25404973656663166,-0.39868366410939027,-0.9604518401273792,NA,1.1332330739094756,-1.1103930852536106,0.996253936310568,NA,no_preg,no_off_birth,-0.1253757787459053,-2.5526359872440474,-1.600654138582133,-0.2003297299539375,0.19739222252892674,-0.11477864475391053,-0.3473937836571782,-0.239310787069141,-1.0052266473136455,-0.9472068062061849,-1.4625589425735448,-0.6377581432396733,0.42835733690880895,-0.5302797707330669,6.224762991828566,-2.9146599946441767,-3.808159608774889,-7.431736733157903,-10.56022774737329,-0.13174889614501684,below_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
41,5,2007-09-13,2012-09-13,2013-09-12,2021-03-19,0.12206023724104043,-0.22455855168123864,-0.396166875147054,-0.2357593681265886,0.5157238796677421,0.4299850999666701,-1.9512762354255448,5.305474981196227,successful_preg,no_off_birth,-0.139571439724107,-0.2939375861117869,-0.17064126116236347,1.1067790885470745,0.674337515859154,0.49206093388642047,-0.4583907271923995,0.06452523808145627,0.049390973269152816,0.036053340298916214,-0.5177062830499788,-0.41553592101745107,-0.2859283773769053,-1.5343838626977693,3.2184202407537956,-2.914954919416895,-0.8086960807984278,-4.432524309772948,-5.561157461634853,0.30541819079811366,below_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,0.02245314672460347,-4.0813649119652255e-4,-0.09766480116278414,0.05482131599001033,-0.1138758133844433,0,0,0
41,6,2007-09-13,2013-09-13,2014-09-12,2021-03-19,-0.311655828739431,-0.7046973894254627,-0.05772930213144889,-0.10485110795865966,1.3713606744737152,1.4724308997223021,NA,NA,no_preg,off_survived,0.18967706288083974,-0.15631989321246195,0.11356869670190317,1.0555049046154568,0.969975569593995,1.031710282759846,0.10341775091675864,1.0790479503173855,0.08108156662968619,0.08044868224947294,0.06579016784102854,-0.39718849668811684,-0.024662823442309634,2.695027767739372,4.2160449040762416,-3.7505883483008233,-2.38348398539964,-4.886539330102298,-6.233132507325655,-0.02570225232253373,below_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
41,7,2007-09-13,2014-09-13,2015-09-12,2021-03-19,-0.15612072088812573,-0.14013367046820846,-0.08490480084419823,0.04329389915142634,-0.15861738639589232,-0.13842387393180614,0.23370174310180403,NA,miscarriage,no_off_birth,-0.9638613189035563,-0.5237888538797908,-0.7898265808186666,1.2036791008493564,1.244270575978904,-0.5130981960745595,-0.11729274062067185,-0.6455374333981612,0.9619753179075526,1.75464538187655,-1.0194770768008958,-0.008299607799227893,0.27760823882875263,0.7100915682963649,3.6324466179531205,-3.824222384873557,-0.5174252621445046,-5.083174033730762,-3.5162847880419434,0.08004424530045237,below_moms_rank,no_alive_daughter,active_rise,0.011324901637270207,-3.337927676631214e-5,0.018654655641314577,-0.10146173859536176,-0.09540636033845631,0.10065671927054998,-0.11673102682117148,-0.0026158305975585994,NA,NA,NA,NA,NA,0,0,0
41,8,2007-09-13,2015-09-13,2016-09-12,2021-03-19,0.14368588738066124,0.01389804814434544,-0.038266116862551325,0.17462907474353137,NA,NA,-0.6252376923008853,10.146890103857828,successful_preg,off_survived,0.01667459609592309,0.22724125121248373,0.23434675497514112,0.7573211448354835,0.42876269224441876,0.5744564124946924,0.06882025488710353,0.5865200945192706,1.0723820089103144,0.9587997074321759,-0.004031578257258528,0.2694781699785499,0.3193542705747844,-0.597098075723606,-0.868849643708776,2.15246837844158,0.44017493109717787,1.8545802296416358,2.3881780894080222,-0.2430633939625235,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,-0.025696501223604902,-8.250996756033852e-4,0.004222109641764699,0.01634371510629906,-0.01669479563178966,1,0,1
41,9,2007-09-13,2016-09-13,2017-09-12,2021-03-19,-0.2541861030069068,0.3808634239113786,0.6841603885726333,0.14033858530449006,3.050081407749679,-0.15205413737612217,-0.1409917063396069,NA,no_preg,no_off_birth,-1.9947765292621202,-0.9824193951084661,-1.617588369027076,0.9378976736057067,0.968208348740149,-0.4548777069350576,-0.2163284618289385,-0.5827855257162772,1.0377979497964114,1.0237295156885995,-0.357042920437223,-0.06385516335478347,0.07490982613033992,-0.9901387518394316,5.9911165416163,-0.947038756390219,-2.740829850182597,-4.411146829165483,-0.9148121937277978,-0.21308095822808729,below_moms_rank,focal_above_daughters_rank,no_change,0.006942318775284867,-3.337927676631214e-5,0.0449561699804568,-0.005461738595361754,0.03559363966154369,-0.03034328072945003,-0.028731026821171485,-0.016936470753410038,NA,NA,NA,NA,NA,0,0,0
41,10,2007-09-13,2017-09-13,2018-09-12,2021-03-19,0.13185638355750556,0.4715358616531686,0.13469250223551313,0.06010738568725449,2.286780443011513,-0.687453068509905,-1.383904378992143,NA,successful_preg,no_off_birth,-0.935830739217437,-0.9395056156790054,-1.0098106500266915,0.6087210940259059,0.8938374154917754,-0.7596667353298727,-0.25015225454607426,-0.8656839831885927,0.5928540586058506,0.5347237139874064,-1.1191481510981172,0.10281150331188327,0.25730520852572225,-5.320950686840732,3.964790035929335,-4.041258737136303,1.0877827710534866,-3.6627549013589125,-2.186564307280017,-0.10710806515918926,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,3.034987763950968e-4,-8.250996756033852e-4,0.01822210964176471,0.030954510933644763,0.1758360739983159,0,0,0
41,11,2007-09-13,2018-09-13,2019-09-12,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_died,-2.1752970885282124,0.3925008810463531,-1.299293835195675,-0.0631955452008664,0.5532599609532254,0.04785627748693022,0.02215292605564323,0.02185691264551537,0.6889892682812289,0.6469814878474894,-0.21709739530030692,-0.23052183002145016,0.3360209372414511,0.9104542717326645,-0.6382753885914774,2.9771978975443085,-0.8786443687775236,1.386532290533875,1.9042800275505218,-0.18441960744460428,below_moms_rank,focal_above_daughters_rank,no_change,-0.013440264086700474,-3.337927676631214e-5,0.12025768431959906,-0.012461738595361746,0.11059363966154367,-0.1053432807294501,0.08226897317882853,-0.2227289568194925,NA,NA,NA,NA,NA,0,0,0
41,12,2007-09-13,2019-09-13,2020-09-12,2021-03-19,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
